station,QICode,alpha,beta,CC,usgsdarea,model_basin_area,clay_pct,sand_pct,silt_pct,bedrock,density,frags,imperv,population,precip,rr,relief,temp
5490500,6,10.8225,0.584478,0.968492,36358.3,35633.4,26.0163,26.871,47.1035,4384.65,1459.67,0.800014,2.33522,16.7232,68.1471,0.00112773,15.8777,8.53384
5494300,0,2.62357,0.722977,0.946182,227.142,224.131,27.4019,15.5371,57.0197,4695.39,1477.28,0.057845,0.457838,3.03255,76.4567,0.000816611,9.46178,10.4115
5495000,0,3.47408,0.761056,0.94686,1036,1094.14,25.4651,15.739,58.7253,3790.49,1477.98,0.373251,0.530717,5.56852,78.2502,0.00119662,15.1397,10.5987
5495500,0,2.97741,0.737396,0.941669,903.906,911.35,24.065,10.1977,65.5551,3118.73,1464.79,0.055108,0.617039,3.03808,78.845,0.000881108,9.18469,10.8133
5496000,0,3.60953,0.732608,0.964001,1017.87,1007.37,25.7649,15.0503,59.1122,3931.61,1483.58,0.128964,0.159562,1.15662,78.8726,0.00107808,12.0079,10.7214
5497000,0,3.42789,0.727669,0.94299,1170.67,1163.2,25.5259,17.8399,56.6476,4023.69,1477.01,0.234669,0.188719,2.32284,78.068,0.00144975,15.9235,10.7326
5497150,0,7.58627,0.507985,0.936414,1219.88,1211.01,25.47,14.912,59.5404,3834.05,1481.94,0.121172,0.223562,1.85432,79.2064,0.00104773,12.3445,10.7642
5498000,0,2.91632,0.749129,0.949392,1017.87,1003.98,24.6596,19.8777,55.4695,3843.4,1476.48,0.405001,0.175472,2.72259,78.1768,0.00146326,16.5886,10.8002
5498150,0,5.14901,0.615565,0.920628,1036,1034.15,24.9044,16.0773,59.0019,3744.54,1471.3,0.20155,0.255832,3.22901,78.8415,0.00104644,13.4769,11.0043
5500000,0,3.00883,0.73556,0.958452,1605.79,1574.59,24.5109,14.7819,60.6566,3508.66,1470.21,0.190571,0.312753,3.06833,79.1224,0.000993315,13.734,11.095
5501000,0,3.45729,0.742236,0.924049,916.856,898.742,23.5069,12.5592,63.7716,2839.1,1471.24,0.577278,0.455304,5.72101,81.0728,0.00110145,11.9686,11.5947
5502000,6,2.44237,0.702933,0.921649,80.2896,74.3225,21.81,12.2284,65.7117,2265.74,1472.12,1.38303,4.99916,33.1907,81,0.00247303,14.3295,11.657
5502300,0,3.10935,0.786385,0.981274,945.346,935.414,25.4249,16.9682,57.6671,4242.63,1476.54,0.100722,0.516066,11.6097,78.9378,0.00110447,11.2571,10.9189
5502500,0,3.27132,0.786482,0.940697,1245.78,1224.83,25.1437,15.8911,58.973,3986.33,1478.99,0.135613,0.48161,9.44197,79.5742,0.00110918,11.8412,11.0627
5503800,0,3.11332,0.737706,0.957733,207.199,204.246,24.3188,9.34177,66.0814,3198.93,1493.44,0.0437976,0.117924,0.741948,82.1828,0.000681353,5.98548,11.7196
5504800,0,3.15826,0.732524,0.945315,603.467,588.625,22.9134,10.5969,66.2413,2988.99,1477.16,0.263733,1.69901,19.6146,82.0952,0.000715875,8.84844,11.9044
5506100,0,5.39984,0.703717,0.897676,466.198,467.426,23.8597,8.51179,67.4134,3292.55,1480.2,0.0743883,0.695799,6.36887,81.7898,0.000475804,7.82597,11.9233
5506350,0,4.40513,0.743741,0.946749,810.666,796.234,23.8121,15.4524,60.6583,3224.62,1482.93,0.223841,0.507884,6.51261,82.8113,0.000941301,10.2983,11.5592
5506500,0,3.1939,0.778312,0.969052,922.036,890.583,23.6527,15.4194,60.8491,3157.28,1482.4,0.256549,0.543944,6.56016,82.7523,0.000975795,11.3618,11.6003
5506800,0,3.21441,0.744197,0.924303,517.998,510.323,23.3724,12.2761,64.2116,3367.49,1477.03,0.213432,1.28308,18.1633,82.5649,0.000698472,6.99568,11.8576
5507600,0,3.39073,0.715679,0.963148,269.359,272.368,22.8339,8.8334,68.0349,2816.45,1482.46,0.116237,0.458833,5.07488,82.9272,0.000303974,3.96233,11.8053
5507800,5,6.12386,0.689346,0.856973,6086.47,6042.04,23.6743,12.7376,63.4501,3205.07,1476.81,0.361644,0.618262,7.75195,81.7986,0.0008565,10.5422,11.6558
5508000,6,5.13943,0.720979,0.943698,6423.17,6344.39,23.5888,12.7287,63.5437,3164.4,1476.27,0.400791,0.629196,7.58975,81.8,0.000895809,11.0211,11.662
5508805,0,3.74972,0.747296,0.928806,533.538,533.669,21.6834,11.5782,66.5667,2564.51,1465.91,1.19136,0.702121,6.46576,82.0941,0.00112938,11.1971,11.6188
5512500,0,2.22031,0.714695,0.907878,102.046,101.656,19.9026,8.28008,71.5905,2818.39,1454.38,0.1922,2.41435,11.7022,79.329,0.00156289,13.579,11.2546
5514500,0,3.14374,0.806668,0.956908,2338.76,2339.09,21.5103,10.6938,67.6102,2520.89,1477.72,1.35183,0.676586,3.98035,81.4479,0.00104741,12.8008,11.8304
5514712,0,3.21458,0.707586,0.891958,110.075,109.593,18.6477,11.4826,69.8066,2250.56,1478.87,1.40004,6.02158,67.7257,80.6011,0.00143345,15.1956,12.3022
5514840,0,3.22041,0.683281,0.805993,157.989,157.366,18.1484,12.1608,69.5242,1886.57,1463.53,2.45769,7.88967,137.49,80.6596,0.00208919,20.8527,12.3104
5514860,0,3.61991,0.672552,0.843732,264.179,261.275,18.777,13.0233,68.0582,1832.35,1466,2.15439,13.8934,341.651,80.4855,0.00205149,21.6022,12.347
5515000,0,3.57937,0.818294,0.929488,450.658,463.107,17.0684,46.4817,36.4893,3461.84,1401.78,2.21399,9.20102,56.584,82.2856,0.00132961,12.5344,9.67272
5515500,0,3.99807,0.7517,0.912814,1390.82,1500.57,16.2806,50.2736,33.4662,3219.11,1431.1,2.10946,5.00564,40.9108,82.5511,0.000938002,11.1569,9.69135
5516500,0,3.82761,0.63104,0.916304,761.457,784.698,16.6576,46.6852,36.592,3896.74,1461.63,2.24384,2.97063,27.5261,81.5964,0.000542618,5.39651,9.52185
5517000,0,5.52136,0.553022,0.946609,1126.64,1169.68,16.0183,49.3161,34.6173,3678.99,1461.75,2.12077,2.83977,28.6955,81.554,0.000593737,7.00787,9.58459
5517500,0,5.58449,0.609946,0.975484,3501.66,3538.63,15.958,51.8878,32.1459,3187.14,1448.78,1.98691,3.51864,30.6752,81.9389,0.000715754,9.40248,9.64676
5517530,0,2.53581,0.837729,0.938903,3563.82,3596.57,15.9454,52.0276,32.0193,3169.25,1448.69,1.97191,3.50196,30.2404,81.9078,0.000714046,9.46771,9.64609
5517890,0,2.46392,0.710828,0.815184,78.4766,84.2239,17.7505,44.1166,38.1194,3299.28,1426.01,2.30429,7.68801,99.6779,82.0087,0.000921898,7.74281,9.53501
5518000,0,6.60635,0.632859,0.912131,4607.59,4597.48,16.0137,52.2122,31.7651,2991.72,1450.58,1.85774,3.41548,30.6932,81.6222,0.000683635,9.38754,9.62905
5519000,0,4.56169,0.609094,0.944154,318.568,355.394,19.2631,41.953,38.7259,2374.81,1462.25,1.28201,4.03991,59.8281,81.1006,0.000962484,8.3935,9.51939
5520500,0,10.7687,0.573419,0.955264,5941.43,5737.2,16.5767,50.8071,32.6064,2874.17,1454.14,1.68986,3.41488,31.8271,81.5011,0.00070906,9.49034,9.61659
5521000,0,2.38582,0.581721,0.799691,92.2036,99.5576,14.82,60.88,24.2097,2202.28,1473.78,0.738535,1.51266,6.70214,80.4537,0.000294907,1.72163,9.63432
5522000,0,3.62702,0.810995,0.968794,372.958,302.324,14.5378,58.5673,26.9392,2110.05,1451.98,1.13771,0.865583,3.9046,80.0486,0.000405474,3.20034,9.66442
5522500,0,4.59154,0.646928,0.906722,525.768,556.935,14.9039,57.8638,27.2418,2068.4,1462.25,1.04705,1.14679,4.39842,80.123,0.000472143,3.45198,9.67791
5523000,0,2.12456,0.679328,0.929816,56.4617,55.5,17.4469,52.3757,30.0399,1418.32,1462.77,0.979161,1.32783,1.98327,79.6601,0.0004944,4.72757,9.85215
5524500,0,11.1596,0.588202,0.980602,1162.9,1208.67,16.8842,52.8455,30.2702,1892.64,1466.69,0.951307,1.67635,7.41393,80.0054,0.000499832,4.67683,9.74733
5525000,0,8.20066,0.648348,0.975843,1776.73,1778.71,18.6231,47.5928,33.7735,2008.71,1465.73,0.871446,1.472,7.30987,80.0327,0.000656216,6.69563,9.77779
5525500,0,3.7713,0.871693,0.960022,1155.13,1157.23,27.2096,21.5142,51.3521,2787.47,1443.79,0.325222,0.790913,3.80418,79.1254,0.000654124,8.63382,10.0821
5526000,0,9.07359,0.621866,0.952865,5415.67,5679.08,22.2878,37.5686,40.1652,2452.86,1454.14,0.527616,1.27078,6.54357,79.3792,0.000567352,6.87977,9.87506
5527500,0,15.4992,0.588295,0.851904,13338.4,13283,19.845,42.9449,37.2182,2639.67,1457.31,1.01177,2.74872,22.4965,80.235,0.000644153,8.50006,9.73294
5527800,0,5.09693,0.806416,0.911625,318.568,366.421,22.2405,34.3062,43.4521,2481.17,1407.38,0.984884,10.8206,71.7219,72.4208,0.00125424,10.1837,8.19216
5527950,0,2.60577,0.818392,0.976255,157.989,158.974,21.9901,34.8361,43.2468,2834.67,1423.13,1.24899,19.309,229.678,74.1683,0.000967914,9.5228,8.37108
5528000,0,4.62247,0.66475,0.936791,600.877,628.241,21.9866,35.0364,43.0063,2580.32,1407.24,1.1102,13.9565,120.146,72.9348,0.00115644,10.4714,8.25862
5528030,0,2.05837,0.829708,0.979026,16.3169,18.939,20.4287,42.6902,37.1193,2373.71,1376.19,1.00001,13.384,395.618,72.2976,0.00232455,11.5065,8.32619
5528230,0,3.31421,0.781458,0.977516,93.2396,94.1918,20.9324,35.1421,43.9303,2920.17,1431.61,1.40155,32.8231,286.923,75.2293,0.00151504,14.3284,8.64324
5528500,0,2.48826,0.622276,0.931192,50.7638,46.1264,21.8377,36.3835,41.9455,2768.16,1394.59,1.22051,37.1158,381.832,73.7934,0.000761952,6.09444,8.65114
5529000,0,4.78408,0.784704,0.95288,932.396,1002.12,22.0049,34.9364,43.0962,2662.37,1415.63,1.12306,24.5084,279.299,73.5571,0.00118458,11.6528,8.42695
5529500,0,2.88893,0.793578,0.925273,20.5386,22.6974,23.1899,33.8201,42.96,2821.26,1430.2,1.13005,78.9026,1338.53,75.815,0.000692196,5.98037,9.18217
5530000,0,2.60821,0.790553,0.904138,34.1878,35.4354,24.9424,33.3203,41.8014,3067.52,1434.87,1.25638,84.6773,878.86,76.1304,0.000783589,4.61374,9.31283
5530990,0,2.75366,0.722465,0.924602,78.9946,76.2571,23.4766,26.1511,50.4497,3105.14,1459.08,1.20828,48.747,557.319,76.5611,0.0010615,8.10074,8.78807
5531300,0,3.45518,0.792804,0.905656,236.984,223.224,24.4134,28.1743,47.5216,2740.66,1426.84,1.17265,63.7649,815.724,77.547,0.000784614,9.37134,9.38247
5531500,0,4.27993,0.677044,0.845169,297.849,327.875,23.7646,29.9987,46.3122,2914.74,1445.79,1.10573,68.3919,810.454,76.3723,0.00101073,10.8518,9.01412
5532000,0,2.75733,0.55557,0.872475,46.3608,49.1178,25.1065,32.2685,42.5834,2660.34,1427.2,1.28231,96.7952,984.676,76.5544,0.000649462,5.62303,9.48361
5532500,0,2.28445,0.92573,0.896417,1631.69,1793.72,22.8467,33.7966,43.3953,2714.09,1423.5,1.15778,47.6901,593.335,74.7853,0.00102356,11.3781,8.8022
5533000,0,2.91086,0.537912,0.589195,42.7348,46.6283,24.6962,26.8572,48.3584,2631.69,1453.95,0.51463,62.3762,713.186,78.6071,0.000816309,5.96642,9.69562
5533400,0,2.05492,0.666211,0.93078,33.6698,33.7337,24.1352,30.8444,45.1082,2659.12,1412.74,1.29056,72.409,745.155,77.7528,0.00131682,9.04507,9.59752
5534500,0,3.04138,0.923961,0.874444,51.0228,38.1078,23.506,34.1667,42.3631,2655.66,1424.85,1.02976,58.7843,1128.88,75.4261,0.0006355,6.28381,9.12759
5535000,0,2.15117,0.759554,0.939568,33.6698,33.5339,22.5274,33.4995,44.1285,2687.73,1444.94,0.932448,62.0615,1047.81,74.9612,0.00083566,6.35847,8.91493
5535070,0,3.61209,0.740885,0.945623,54.6487,56.0832,21.4267,37.4169,41.3136,2712.67,1388.78,1.14504,34.4676,357.424,73.8449,0.000644882,6.12988,8.68285
5535500,0,2.90605,0.707125,0.904766,29.7849,31.7124,21.8796,37.2845,40.9429,2610.17,1389.95,1.07149,42.2882,875.878,74.674,0.000562799,4.70171,9.00745
5536000,0,3.57725,0.634288,0.837396,258.999,249.249,21.9953,38.0717,40.0172,2518.69,1389.65,1.27904,47.0596,743.002,74.7796,0.000581888,6.85136,9.109
5536105,0,3.10006,0.586076,0.95447,292.669,290.152,22.4197,37.6559,40.0007,2529.29,1395.6,1.2538,54.5215,969.284,74.9441,0.000575415,7.01164,9.18585
5536118,6,260.913,NaN,NaN,463.608,495.687,23.9429,35.9767,40.1612,2566.73,1395.81,1.43028,71.4231,2415.3,75.4305,0.00056352,6.68195,9.42872
5536179,0,3.43534,0.452501,0.78434,97.3836,99.0203,22.1579,33.717,44.0765,2760.6,1449.58,1.43973,9.4944,49.6402,80.3915,0.000838992,6.34223,9.58767
5536190,0,4.67522,0.440955,0.72774,183.112,164.029,22.0535,35.357,42.5783,2630.65,1445.74,1.46365,22.6996,267.698,79.9865,0.000825227,8.06446,9.65464
5536195,0,7.10833,0.738101,0.910111,233.099,249.15,22.025,35.8337,42.1302,2538.23,1442.62,1.44395,28.6869,401.948,79.6865,0.000844947,9.03407,9.69747
5536215,0,2.60914,0.701682,0.564639,63.9727,62.0509,24.6505,34.9488,40.4926,2637.49,1442.89,1.10657,99.1667,1465.99,77.5405,0.000412955,3.27393,9.96621
5536235,5,3.42757,0.759238,0.867812,59.8287,53.12,22.7763,32.7745,44.3542,2516.74,1442.9,1.33201,36.2839,637.58,79.5368,0.000818896,9.3624,9.66192
5536255,0,3.32796,0.717769,0.911546,60.8647,53.12,22.7763,32.7745,44.3542,2516.74,1442.9,1.33201,36.2839,637.58,79.5368,0.000818896,9.3624,9.66192
5536265,5,2.95613,0.568453,0.748745,22.8955,23.8173,21.5962,35.6629,42.6641,2345.88,1449.91,1.58656,22.5617,327.893,79.7718,0.00128044,9.81413,9.6741
5536275,0,2.53103,0.779744,0.877704,269.359,240.004,21.9926,35.7988,42.1924,2537.7,1442.94,1.44658,27.0187,369.649,79.7252,0.000867648,9.1375,9.69046
5536290,5,5.21781,0.747466,0.943493,538.717,515.604,22.4494,34.7562,42.749,2551.79,1447.07,1.40006,34.0483,453.522,79.5292,0.000831978,9.96476,9.7104
5536340,5,1.88507,0.580366,0.903821,32.6339,32.0668,26.3572,26.4285,47.2143,2810.61,1491.24,0.964288,29.3346,402.161,79.8543,0.000845737,6.15076,9.58593
5536500,0,2.30507,0.635813,0.878704,29.0079,32.98,23.2572,31.2286,45.3475,2577.18,1438.52,1.48619,29.1732,647.555,79.7663,0.00069977,7.96165,9.61022
5536890,6,392.679,NaN,NaN,1911.41,1336.5,22.4891,34.857,42.6835,2678.72,1418.2,1.16077,39.3159,493.294,74.1709,0.00104116,11.323,8.67153
5537500,0,3.34104,0.716454,0.909988,54.1308,38.4112,23.5654,23.9883,52.4761,2976.48,1459.83,0.494045,21.3853,124.174,78.6572,0.00125075,9.96663,9.55586
5537980,6,308.588,0.038016,0.37848,3890.16,3793.79,23.2115,33.685,43.1326,2650.73,1423.3,1.33711,53.6917,900.143,76.3047,0.000946611,10.7846,9.2628
5539000,0,4.89759,0.495018,0.807908,278.424,258.172,25.1201,26.9386,47.8944,2722.67,1486.22,0.624169,36.8279,386.219,79.2156,0.000772782,9.57865,9.62873
5539900,0,1.90656,0.778443,0.725507,73.8147,76.3523,25.0415,24.2322,50.7471,3025.49,1450.22,0.967303,48.3214,686.626,76.9343,0.000916481,6.31193,8.97832
5540060,0,2.3517,0.595016,0.922385,46.8788,48.2353,25.948,23.7405,50.368,2854.14,1450.12,0.782939,37.7666,237.676,77.1942,0.000695386,5.12948,9.0528
5540091,0,2.89415,0.645149,0.845974,17.6896,18.176,24.7874,24.1501,51.1125,2903.76,1455.53,0.862457,39.2711,734.336,76.9521,0.000842402,3.88866,8.92459
5540095,0,3.88763,0.596786,0.783086,234.135,240.187,25.0187,25.1256,49.8756,2842.72,1438.25,0.997163,46.9019,589.576,77.1651,0.000766138,6.1039,9.08409
5540130,0,3.76606,0.581605,0.918298,318.568,317.67,25.068,25.4593,49.4633,2779.68,1435.31,0.890228,52.4589,633.893,77.2674,0.000818587,7.12239,9.1392
5540160,0,2.29713,0.810668,0.910399,68.8937,69.148,24.4209,29.2766,46.3518,2919.77,1430.69,1.01316,66.0282,934.312,77.1029,0.000904652,8.30595,9.25066
5540195,0,2.79333,0.660595,0.930761,28.7489,30.0827,24.4394,28.9394,46.8939,2599.09,1420.83,1.1363,59.6153,903.277,77.8517,0.000518928,6.8954,9.47936
5540200,0,2.42486,0.671963,0.936284,30.5619,32.8164,24.264,29.1805,46.8472,2604.56,1419.89,1.18048,60.4249,843.859,77.8212,0.000497655,7.18105,9.47714
5540250,0,2.58773,0.89962,0.920821,196.321,206.797,24.3999,28.3084,47.402,2749.1,1426.68,1.08707,63.6269,843.963,77.5355,0.000836935,8.77047,9.3747
5540275,0,3.40631,0.706901,0.928793,25.6409,28.3387,25.3628,25.3628,49.3954,2526.46,1449.77,0.548375,40.5537,450.262,77.4731,0.000578629,5.16082,9.52379
5540500,0,4.88771,0.63067,0.827869,839.156,839.707,24.9771,26.5209,48.5508,2680.11,1438.33,0.790778,53.3639,624.978,77.4233,0.000781598,8.87628,9.31123
5541710,0,10.6683,0.571259,0.82432,445.478,434.795,24.8304,25.3453,49.8795,2798,1468.48,0.306285,6.36961,18.2017,77.1991,0.00124298,12.4884,9.37516
5542000,0,4.38299,0.709347,0.965601,1178.44,1287.63,25.7551,25.5171,48.7494,2795.43,1456.28,0.262088,2.17971,16.4502,76.2288,0.00051626,8.10706,9.76434
5543500,6,7.95436,0.616249,0.752823,21390.7,21218.2,21.4124,37.9675,40.6357,2660.94,1450.71,0.987634,14.7861,211.395,78.9038,0.000741151,9.48322,9.61491
5543800,0,5.84196,0.567271,0.901719,200.465,178.55,21.0428,37.7235,41.2976,2701.08,1358.87,2.37353,24.6374,220.452,68.2528,0.00212822,17.6982,7.76546
5543830,0,4.37357,0.487444,0.969139,326.339,318.792,21.3287,36.4922,42.2136,2642.99,1350.43,2.69469,29.1548,306.38,68.3721,0.00240627,19.6746,7.7775
5544200,0,3.06869,0.536204,0.771338,191.918,193.116,20.0581,28.0509,51.92,2601.56,1371.64,1.87785,4.46249,27.2097,72.8165,0.00159169,13.9816,8.02516
5544371,0,2.40461,0.518464,0.798631,21.1343,21.4797,20.0521,37.3854,42.7812,2671.93,1334.85,2.62502,22.0268,148.488,69.7656,0.00235988,14.4913,8.03967
5544385,6,3.90018,0.684609,0.845787,87.8006,85.9651,20.3938,38.1894,41.56,2640.24,1318.62,2.30642,17.3514,132.694,69.7266,0.00229568,16.0564,8.11941
5544800,0,2.8306,0.963858,0.902098,41.4398,43.9393,20.9533,30.5812,48.4043,2522.86,1408.98,0.878009,2.72635,4.28571,70.3299,0.00250519,18.4382,7.96316
5545131,0,1.96793,0.72484,0.798078,2.2533,3.59623,21.375,24.5625,54.0624,3322.52,1388.31,1,3.46285,3.99968,74.4219,0.00235215,8.64599,8.02657
5545133,0,2.60346,0.72741,0.914655,5.3613,5.4046,19.3334,29.4579,51.2504,2487.37,1322.22,4.20813,3.85358,13.4996,75.4445,0.00302688,12.9336,8.18124
55451345,0,2.3636,0.716568,0.937731,74.3327,70.0572,20.6249,27.0511,52.3561,2744.16,1384.99,1.23404,5.23546,46.1205,72.4797,0.00195871,11.6139,7.98864
5545750,0,8.84379,0.611861,0.986832,2100.48,2053.65,20.359,33.7801,45.8641,2535.17,1350.37,2.30013,10.2368,101.179,71.1879,0.00199187,17.4045,8.03359
5546500,0,16.1294,0.417196,0.724633,2248.11,2236.48,20.3325,34.0023,45.6655,2526.92,1352.8,2.26988,9.9184,97.9222,71.3778,0.00195187,17.4954,8.05004
5547755,0,1.60325,0.690862,0.960611,44.0298,43.4086,21.7913,33.9738,44.3026,3123.12,1450.09,1.16152,14.7705,153.351,74.8278,0.000857789,8.45138,8.45287
5548105,0,4.69599,0.409432,0.800126,218.854,202.188,20.528,27.9249,51.5415,2920.2,1404.54,1.38168,5.03519,90.1225,75.7272,0.00154464,14.2115,8.2951
5548110,0,2.16283,0.885652,0.962151,252.006,252.787,20.1953,29.0783,50.7085,2855.53,1396.81,1.57874,5.52391,92.4287,75.7208,0.00151112,14.3639,8.31111
5548163,0,NaN,NaN,NaN,4.7397,5.40273,21.0833,30.2501,48.4999,2703.54,1393.25,2.33334,3.81383,9.00045,74.5104,0.000649629,2.87979,8.2184
5548280,0,3.3776,0.769383,0.926274,497.278,497.093,20.0501,30.4845,49.4602,2774.23,1391.21,1.64687,5.415,69.3622,75.3292,0.00143305,13.6439,8.30862
5548500,0,86.1451,0.183297,0.505117,3120.94,3145.42,20.2996,33.609,46.0938,2566.22,1362.06,2.14487,10.0078,111.129,72.4438,0.00181334,16.649,8.1361
5549850,0,2.56661,0.629504,0.942039,95.8296,93.0976,22.0995,34.7175,43.2712,2944.44,1436.92,1.24582,20.9161,247.865,74.5237,0.000892633,8.88981,8.4175
5550000,6,2.22258,1.03124,0.849085,3633.75,3593.75,20.4185,33.265,46.3166,2588.57,1368.84,2.09154,11.5816,134.321,72.8534,0.00174719,16.3276,8.18622
5550300,0,2.109,0.509346,0.936496,100.751,80.5972,23.1374,30.0081,46.9641,2588.87,1429.84,1.23675,34.8318,544.194,76.3102,0.00108594,7.35172,8.44649
5550500,0,2.38112,0.551552,0.942585,91.1676,38.1682,25.488,24.1249,50.4526,3130.64,1461.36,0.833278,58.8823,812.298,76.8929,0.000990323,6.416,8.97155
5551000,0,7.34262,0.550339,0.940496,4030.02,3788.92,20.5963,32.876,46.5256,2603.01,1372.88,2.05867,12.728,153.374,73.0542,0.0017305,16.4392,8.21212
5551030,0,1.7193,0.633434,0.796645,36.2598,36.2917,21.3249,31.2816,47.381,2948.58,1458.27,0.825033,8.20566,90.9755,77.1527,0.00103684,9.60891,8.48542
5551200,0,2.95827,0.577737,0.891002,133.902,134.5,22.1876,29.5252,48.3362,2891.29,1435.74,1.0204,17.2582,161.128,77.3331,0.0018565,15.4282,8.68621
5551330,0,2.70339,0.809655,0.859524,71.4837,72.8411,23.1219,25.9219,50.9624,2770.05,1451,0.252949,26.1175,119.904,77.2106,0.00209885,18.1071,8.95195
5551540,0,9.07588,0.525235,0.939233,4485.86,4319.93,21.0539,32.0368,46.9094,2610.84,1380.86,1.91294,15.8958,187.7,73.5738,0.00166914,16.6124,8.31119
5551675,0,3.14831,0.709386,0.91655,142.449,133.848,22.9186,22.8415,54.1566,3083.52,1443.66,0.170032,5.53985,26.801,77.3374,0.00109489,16.4853,8.80974
5551700,0,3.15255,0.65539,0.881237,181.817,197.785,23.1251,21.0947,55.7629,3121.57,1435.51,0.206215,3.02562,13.5081,77.1157,0.000691432,10.5344,8.82263
5552500,5,8.26173,0.577428,0.933738,6842.75,6618.78,21.7298,28.4631,49.8118,2735.8,1400.55,1.3295,12.3299,135.206,74.7466,0.00144562,16.3892,8.5639
5554500,0,5.98055,0.623404,0.968776,1499.6,1506.12,27.7184,19.6352,52.6447,2957.42,1460.23,0.0257927,1.10485,5.82135,75.4201,0.00087626,8.72338,10.0767
5555300,0,3.24603,0.829379,0.977938,3240.08,3222.07,27.2455,18.2432,54.5238,2927.85,1457.51,0.0258608,1.59991,11.5085,75.881,0.000755001,8.734,10.0477
5556500,0,3.14967,0.692401,0.918812,507.638,505.065,22.2172,18.4954,59.2316,3377.77,1446.38,0.741864,2.2836,13.3057,76.86,0.00108902,13.1359,9.03868
5558300,6,227.098,0.25147,0.847355,35078.8,34545.1,22.1636,32.5365,45.3099,2732.96,1440.83,0.929644,11.888,158.854,77.5877,0.000948065,11.5722,9.44458
5560500,6,1.94174,0.645012,0.878715,70.9657,74.1554,23.0934,14.2413,62.5559,2974.37,1453.47,0.903255,7.75092,135.046,78.7645,0.00144637,10.3427,10.3429
5561500,6,2.56494,0.803747,0.893202,14.3485,15.7374,20.6177,23.1469,56.3089,2317.92,1390.89,2.58828,5.70179,103.771,77.3027,0.00392008,28.217,10.4121
5567000,0,4.75362,0.714275,0.982906,243.2,235.998,28.1862,12.7364,59.047,3037.57,1456.3,0,1.35196,9.61781,77.1483,0.000618139,4.38149,10.2421
5567500,0,3.09306,0.786136,0.984537,1986.52,1987.65,26.8812,11.6716,61.3474,3072.51,1448.88,0.175505,2.05878,12.1008,77.6064,0.000808043,8.57123,10.3802
5568000,0,3.54402,0.776938,0.978149,2779.06,2811.05,25.8368,12.0125,62.0462,3044.37,1446,0.199531,2.21651,15.4637,77.9506,0.000953627,10.9291,10.4599
5568500,5,82.6693,0.381151,0.858092,40968.4,40898.6,22.4667,30.0211,47.5092,2767.39,1440.77,0.868795,10.6492,140.335,77.6083,0.00100311,12.056,9.59253
5568800,0,2.72653,0.763472,0.976171,162.392,163.939,26.119,7.23204,66.5169,3370.93,1473.58,0.0168691,2.00366,23.4707,77.3409,0.000798732,9.57045,9.65245
5569500,0,4.08938,0.743681,0.979705,2776.47,2744.41,24.9122,8.97413,66.0054,3261.48,1456.81,0.171799,1.40364,8.44145,77.5028,0.00106832,12.3527,9.88219
5570000,0,6.56122,0.667398,0.976255,4237.22,4225.29,24.4127,8.68469,66.8024,3205.58,1453.08,0.211261,1.23315,6.88245,77.5553,0.000994098,12.156,10.0581
5570360,6,2.57816,0.748499,0.692656,14.9701,14.8418,24.1876,9.54687,66.0936,3169.3,1461.8,0.171854,0.668152,1.06245,79.3425,0.000677789,4.86037,10.2385
5570370,0,2.64725,0.706705,0.893665,106.707,104.986,23.8066,12.3151,63.8208,2824.72,1462.35,0.47796,4.178,42.1527,79.7968,0.00105753,10.818,10.4474
5570380,6,1.41003,0.618319,0.918848,18.4407,19.4798,22.6187,13.5476,63.6194,3058.74,1461.31,0.107173,1.40018,1.9524,79.6439,0.000938677,7.59836,10.2235
5570910,0,4.90246,0.747324,0.973137,621.597,640.492,27.8627,14.78,57.3274,3148.67,1450.2,0.163083,1.37575,7.44694,77.5511,0.000883114,9.2779,10.4384
5572000,0,8.34687,0.691499,0.962339,1424.49,1417.58,26.6188,15.6114,57.7388,2979.15,1443.08,0.117015,1.96864,10.0619,78.7795,0.000777162,8.80152,10.6131
